Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,16-Sep-2025,28-Oct-2025,CE,25550.00,218.30,289.00,217.70,278.90,287.60,278.90,134.00,2593.60,25.82,15375.00,-1050.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25700.00,160.00,222.90,156.20,215.20,220.10,215.20,2917.00,56655.54,430.37,319350.00,7575.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,22700.00,-,-,-,2585.00,2585.00,2704.85,-,-,-,10500.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,23300.00,-,-,-,1520.90,1520.90,2128.20,-,-,-,150.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,22800.00,-,-,-,2370.15,2370.15,2607.40,-,-,-,75.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24750.00,710.40,801.85,710.40,801.25,801.80,801.25,72.00,1377.66,41.16,17775.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24450.00,-,-,-,961.00,961.00,1135.40,-,-,-,2400.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,23800.00,-,-,-,1243.00,1241.80,1671.00,-,-,-,2475.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24200.00,1141.45,1316.40,1141.45,1310.85,1316.40,1310.85,17.00,324.18,15.63,8175.00,450.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26300.00,42.10,61.65,42.10,58.15,60.85,58.15,3191.00,63070.37,127.89,304500.00,33000.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,23250.00,-,-,-,1702.25,1702.25,2175.35,-,-,-,75.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25500.00,230.00,317.90,229.90,304.65,313.15,304.65,9950.00,192381.68,2087.93,1047375.00,23475.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26550.00,-,-,-,300.45,-,155.65,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26000.00,90.00,124.00,87.50,117.45,124.00,117.45,17105.00,334919.89,1372.39,1866150.00,-3525.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,23850.00,-,-,-,1196.95,1196.95,1627.05,-,-,-,525.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25350.00,307.40,399.65,307.15,383.80,395.00,383.80,406.00,7829.07,110.00,19875.00,9525.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25800.00,131.30,183.00,128.30,174.35,183.00,174.35,4955.00,96475.78,596.53,341325.00,16275.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24800.00,639.95,795.00,636.25,771.50,782.00,771.50,598.00,11445.22,322.42,90600.00,-1950.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25850.00,-,-,-,499.00,-,347.05,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,23050.00,-,-,-,1879.40,1879.40,2365.90,-,-,-,75.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25950.00,98.25,136.60,98.10,128.70,136.60,128.70,1085.00,21213.71,96.90,86400.00,31500.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26600.00,-,-,-,288.10,-,146.15,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24350.00,-,-,-,957.50,957.50,1212.15,-,-,-,2550.00,-,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,22000.00,3591.20,3732.45,3565.00,3709.20,3732.45,3709.20,149.00,2864.41,405.91,450125.00,50.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,30000.00,9.60,10.25,9.25,10.05,10.25,10.05,499.00,11231.19,3.69,515175.00,-1775.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,27000.00,122.40,146.75,120.25,141.30,146.75,141.30,6613.00,134585.19,671.94,2029850.00,47550.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,22000.00,-,-,-,3481.20,-,4025.55,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26750.00,-,-,-,256.05,-,120.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26800.00,16.00,21.35,14.45,19.70,21.35,19.70,6024.00,121167.13,84.73,745275.00,89250.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26150.00,-,-,-,403.70,-,250.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24050.00,-,-,-,1093.15,1093.15,1455.40,-,-,-,1050.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25150.00,415.00,524.35,415.00,514.15,522.90,514.15,544.00,10454.63,193.43,22650.00,2700.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,22750.00,-,-,-,2450.00,-,2656.10,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26850.00,-,-,-,236.30,-,105.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26050.00,-,-,-,433.75,-,280.05,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,22650.00,-,-,-,2537.85,-,2753.70,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24950.00,595.65,670.45,589.55,666.40,670.45,666.40,61.00,1169.97,28.51,8100.00,1275.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25100.00,440.95,563.20,433.20,545.95,551.85,545.95,2168.00,41629.64,817.04,116850.00,-21975.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,22950.00,-,-,-,1969.00,1969.00,2462.10,-,-,-,75.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24550.00,865.00,996.70,865.00,974.35,996.70,974.35,15.00,286.70,10.51,5400.00,150.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,23200.00,-,-,-,1660.00,1660.00,2222.70,-,-,-,150.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,26450.00,-,-,-,324.10,-,176.15,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25200.00,380.95,491.80,374.20,474.85,480.60,474.85,5274.00,101408.83,1730.23,225000.00,23775.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25900.00,-,-,-,482.05,-,329.30,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25450.00,264.15,344.50,264.15,329.55,344.50,329.55,134.00,2589.25,31.52,14175.00,5175.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24700.00,711.55,870.00,711.40,852.55,860.90,852.55,407.00,7785.58,245.91,68100.00,-1725.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,23600.00,-,-,-,1505.00,1505.00,1850.35,-,-,-,525.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24500.00,890.00,1049.40,880.00,1024.10,1040.05,1024.10,1401.00,26775.94,1032.57,252825.00,-21000.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,25600.00,192.05,266.90,190.00,252.95,260.85,252.95,1971.00,38191.41,348.21,198000.00,14175.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24000.00,1321.05,1503.00,1310.80,1486.80,1502.60,1486.80,430.00,8199.13,459.13,135375.00,-3600.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24300.00,1153.00,1153.00,1152.85,1152.85,1152.85,1251.35,2.00,38.18,1.73,10950.00,-75.00,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24150.00,-,-,-,978.40,978.40,1372.30,-,-,-,600.00,-,25239.10
NIFTY,16-Sep-2025,28-Oct-2025,CE,24850.00,661.25,742.55,661.25,730.65,742.55,730.65,45.00,862.07,23.38,4650.00,-1725.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25000.00,681.55,816.75,681.55,796.25,810.00,796.25,997.00,19257.13,563.38,455175.00,16875.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24350.00,-,-,-,985.75,985.75,1412.05,-,-,-,225.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26050.00,-,-,-,336.60,-,466.85,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23550.00,-,-,-,1570.20,-,2057.25,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,22850.00,-,-,-,2120.75,-,2689.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24700.00,968.00,984.60,965.00,977.15,977.15,1165.50,9.00,173.30,6.58,5850.00,-300.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26350.00,-,-,-,265.75,-,365.90,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23300.00,-,-,-,1757.65,-,2277.40,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25400.00,454.90,550.30,454.90,536.75,547.15,536.75,120.00,2333.15,47.15,7650.00,-3975.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23050.00,-,-,-,1955.85,-,2504.15,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25850.00,268.10,320.30,268.10,309.85,320.30,309.85,159.00,3116.58,33.97,14250.00,75.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25500.00,402.50,495.00,397.80,480.05,489.00,480.05,1771.00,34475.48,605.11,359250.00,17550.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23350.00,-,-,-,1719.15,-,2232.80,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25150.00,609.00,699.00,609.00,699.00,699.00,699.00,29.00,561.25,14.24,675.00,-75.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24650.00,1092.95,1092.95,1092.95,1092.95,1092.95,1092.95,1.00,19.31,0.82,225.00,75.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23150.00,-,-,-,1875.45,-,2412.75,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26850.00,-,-,-,174.40,-,236.00,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26500.00,90.90,117.95,90.65,112.05,117.05,112.05,2791.00,55692.77,221.65,194925.00,28875.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26650.00,-,-,-,207.20,-,282.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26800.00,72.90,72.90,59.00,65.85,69.20,65.85,551.00,11101.15,26.05,17775.00,17700.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25700.00,365.00,388.50,365.00,378.95,386.00,378.95,14.00,273.81,3.96,675.00,675.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23250.00,-,-,-,1796.55,-,2322.25,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25200.00,575.00,672.60,575.00,658.30,670.00,658.30,264.00,5115.31,125.71,20250.00,1800.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24500.00,1088.20,1205.00,1088.10,1178.35,1205.00,1178.35,261.00,5022.62,226.75,46200.00,-4875.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26200.00,146.55,186.65,146.55,182.20,186.65,182.20,341.00,6744.05,43.40,179250.00,5550.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23500.00,-,-,-,1606.10,-,2100.70,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24100.00,-,-,-,1340.00,1340.00,1602.45,-,-,-,375.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24250.00,-,-,-,1034.60,1034.60,1486.85,-,-,-,150.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26100.00,186.40,219.05,176.35,215.25,219.00,215.25,259.00,5108.95,39.02,211950.00,-4650.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23850.00,-,-,-,1360.00,1360.00,1803.55,-,-,-,375.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24550.00,-,-,-,965.30,965.30,1268.00,-,-,-,450.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,22950.00,-,-,-,2037.65,-,2596.40,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23450.00,-,-,-,1643.40,-,2144.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26600.00,-,-,-,150.70,150.70,295.20,-,-,-,75.00,-,25239.10
NIFTY,16-Sep-2025,28-Dec-2027,CE,20000.00,-,-,-,5333.85,-,7952.90,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Dec-2027,CE,29000.00,-,-,-,1932.55,-,2357.85,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Dec-2027,CE,26000.00,-,-,-,3194.00,3194.00,3778.20,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,28-Dec-2027,CE,21000.00,-,-,-,4902.40,-,7158.60,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25250.00,585.00,641.80,585.00,631.45,635.30,631.45,11.00,213.44,5.13,1275.00,300.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24300.00,-,-,-,1271.50,1277.85,1449.20,-,-,-,1200.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23000.00,2480.50,2520.00,2480.50,2520.00,2520.00,2550.15,3.00,57.38,5.63,750.00,75.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25650.00,-,-,-,453.85,-,631.15,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23100.00,-,-,-,1915.45,-,2458.35,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26150.00,226.50,226.50,185.65,198.55,201.00,198.55,32.00,632.20,4.60,1875.00,1875.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25450.00,485.00,485.00,476.00,476.00,476.00,726.75,3.00,58.35,1.09,2700.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26300.00,130.90,162.60,130.90,159.65,162.00,159.65,371.00,7358.94,40.97,31275.00,19125.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25350.00,-,-,-,560.25,-,777.95,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,22700.00,-,-,-,2247.85,-,2830.30,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,22750.00,-,-,-,2205.20,-,2783.20,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25600.00,350.00,437.40,350.00,427.60,437.40,427.60,189.00,3686.21,57.41,14550.00,225.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24900.00,822.60,885.00,815.25,885.00,885.00,885.00,18.00,347.30,11.15,11700.00,225.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23750.00,-,-,-,1425.90,-,1886.70,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25950.00,-,-,-,363.40,-,504.70,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25750.00,-,-,-,422.00,-,586.80,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24000.00,1501.00,1639.50,1501.00,1622.60,1639.50,1622.60,92.00,1764.88,108.88,31275.00,-150.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23700.00,-,-,-,1750.00,1750.00,1928.85,-,-,-,300.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23400.00,-,-,-,1681.05,-,2188.50,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24400.00,-,-,-,925.30,925.30,1376.25,-,-,-,525.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,22800.00,-,-,-,2162.80,-,2736.20,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24800.00,843.05,947.95,843.05,940.90,947.90,940.90,144.00,2773.88,95.48,21000.00,-900.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25300.00,503.25,609.80,503.25,597.10,609.00,597.10,163.00,3161.68,68.75,16950.00,-2925.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25100.00,630.15,731.85,630.15,725.50,731.85,725.50,59.00,1141.16,30.49,4350.00,-225.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26400.00,-,-,-,255.15,-,350.85,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25900.00,-,-,-,377.45,-,524.40,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23900.00,-,-,-,1316.50,1316.50,1762.55,-,-,-,75.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23600.00,-,-,-,1533.65,-,2014.10,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23200.00,-,-,-,2170.00,2170.00,2367.40,-,-,-,525.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24950.00,-,-,-,744.75,743.10,1005.30,-,-,-,825.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24600.00,989.40,1102.05,989.40,1099.05,1102.05,1099.05,10.00,192.37,7.87,9450.00,-75.00,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26750.00,-,-,-,190.20,-,259.50,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24050.00,-,-,-,1380.00,1380.00,1641.85,-,-,-,150.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23800.00,-,-,-,1658.55,1658.55,1844.95,-,-,-,225.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23650.00,-,-,-,1497.60,-,1971.30,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24850.00,-,-,-,737.00,737.00,1067.75,-,-,-,1125.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25550.00,450.00,450.00,413.10,431.55,413.10,431.55,2.00,38.97,0.65,1500.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26250.00,-,-,-,288.95,-,397.55,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24150.00,-,-,-,1042.95,1042.95,1563.45,-,-,-,150.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25800.00,-,-,-,406.70,-,565.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26550.00,-,-,-,225.40,-,308.45,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,23950.00,-,-,-,1256.90,1256.90,1721.90,-,-,-,75.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,22900.00,-,-,-,2079.05,-,2642.85,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,25050.00,-,-,-,690.00,690.00,945.10,-,-,-,225.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,24200.00,-,-,-,1315.65,1315.65,1524.95,-,-,-,450.00,-,25239.10
NIFTY,16-Sep-2025,25-Nov-2025,CE,26000.00,208.10,261.00,201.40,251.45,257.00,251.45,2610.00,51356.32,461.32,478425.00,22800.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,24000.00,1690.00,1861.45,1690.00,1844.65,1853.10,1844.65,1517.00,29351.90,2045.90,963275.00,-3675.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,28000.00,37.30,44.90,37.00,42.60,44.90,42.60,3039.00,63912.16,93.16,1542000.00,7950.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,19500.00,-,-,-,5980.00,5980.00,6078.00,-,-,-,1150.00,-,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,21000.00,4526.00,4690.00,4526.00,4681.45,4690.00,4681.45,61.00,1172.32,211.57,197500.00,1425.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,31000.00,5.30,6.70,5.30,6.45,6.50,6.45,231.00,5371.82,1.07,242750.00,8625.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,17000.00,-,-,-,7010.00,7010.00,8534.35,-,-,-,700.00,-,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,29000.00,14.85,17.40,13.80,15.90,16.65,15.90,876.00,19063.29,10.29,611425.00,5025.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,16000.00,-,-,-,9565.00,9565.00,9517.00,-,-,-,350.00,-,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,23000.00,2592.75,2776.60,2592.75,2758.15,2776.60,2758.15,226.00,4355.84,457.34,470375.00,-675.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,25000.00,923.20,1049.10,913.40,1032.85,1043.00,1032.85,2260.00,44057.79,1682.79,1816775.00,21225.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,19000.00,-,-,-,6471.65,6471.65,6569.15,-,-,-,11150.00,-,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,26000.00,388.80,456.90,380.00,444.95,452.55,444.95,6410.00,127025.11,2030.11,3830650.00,5200.00,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,18000.00,-,-,-,7463.00,7463.00,7551.70,-,-,-,60100.00,-,25239.10
NIFTY,16-Sep-2025,30-Dec-2025,CE,20000.00,5492.10,5660.00,5492.10,5660.00,5660.00,5660.00,21.00,403.27,88.27,331000.00,375.00,25239.10
NIFTY,16-Sep-2025,25-Jun-2030,CE,31000.00,-,-,-,5167.80,-,4394.20,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Jun-2030,CE,21000.00,-,-,-,10421.65,-,9785.35,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Jun-2030,CE,24000.00,-,-,-,8591.55,-,7887.30,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,25-Jun-2030,CE,30000.00,-,-,-,5580.35,-,4806.50,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,28000.00,168.50,192.00,168.50,188.90,192.00,188.90,573.00,12111.47,78.47,336150.00,-825.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,30000.00,45.00,48.00,43.50,46.70,47.00,46.70,244.00,5498.47,8.47,104700.00,4725.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,29000.00,76.30,85.85,74.50,84.85,85.00,84.85,375.00,8179.02,22.77,120225.00,9000.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,23000.00,-,-,-,2782.55,-,3163.25,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,20000.00,-,-,-,5090.05,-,5891.00,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,26000.00,800.50,911.90,796.95,891.90,910.00,891.90,1167.00,23506.68,750.18,302175.00,19725.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,24000.00,2158.00,2282.90,2158.00,2269.75,2282.90,2269.75,187.00,3676.35,310.35,102150.00,11100.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,25000.00,1383.85,1548.85,1383.85,1531.95,1541.05,1531.95,468.00,9295.47,520.47,220650.00,5625.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,27000.00,389.10,450.00,389.00,440.50,449.00,440.50,1426.00,29326.65,450.15,975750.00,8250.00,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,21000.00,-,-,-,4255.80,-,4943.15,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,19000.00,-,-,-,5966.85,-,6852.40,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,31-Mar-2026,CE,31000.00,-,-,-,200.35,-,88.10,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,18000.00,-,-,-,7400.00,7400.00,8082.90,-,-,-,100.00,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,25000.00,-,-,-,1800.00,1800.00,2166.10,-,-,-,1425.00,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,12000.00,-,-,-,8690.00,8690.00,13800.20,-,-,-,50.00,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,28000.00,-,-,-,1533.95,-,815.25,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,31000.00,-,-,-,507.80,-,236.20,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,21000.00,-,-,-,3881.90,-,5280.20,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,26000.00,1295.40,1349.00,1287.50,1334.05,1349.00,1334.05,20.00,409.75,19.75,11650.00,1050.00,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,29000.00,-,-,-,864.20,-,555.70,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,30000.00,120.00,136.00,120.00,128.00,128.00,128.00,46.00,1039.37,4.37,1800.00,675.00,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,23000.00,-,-,-,2645.65,-,3573.50,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,20000.00,-,-,-,3829.50,-,6197.55,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,22000.00,-,-,-,2722.55,-,4399.05,-,-,-,-,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,19000.00,-,-,-,5792.00,5792.00,7135.30,-,-,-,100.00,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,24000.00,2645.00,2645.00,2645.00,2645.00,2645.00,2824.50,1.00,19.98,1.98,4875.00,-,25239.10
NIFTY,16-Sep-2025,30-Jun-2026,CE,27000.00,789.05,789.05,736.50,761.50,779.95,761.50,23.00,478.94,13.19,975.00,375.00,25239.10
NIFTY,16-Sep-2025,29-Dec-2026,CE,23000.00,-,-,-,3900.00,3900.00,4328.50,-,-,-,4800.00,-,25239.10
NIFTY,16-Sep-2025,29-Dec-2026,CE,28000.00,1030.00,1110.50,1030.00,1095.55,1110.50,1095.55,62.00,1351.64,49.64,33825.00,2250.00,25239.10
NIFTY,16-Sep-2025,29-Dec-2026,CE,24000.00,3320.00,3490.00,3320.00,3489.95,3490.00,3489.95,7.00,143.89,17.89,6525.00,-,25239.10
NIFTY,16-Sep-2025,29-Dec-2026,CE,27000.00,1532.00,1615.00,1532.00,1596.25,1605.00,1596.25,88.00,1885.60,103.60,61575.00,3450.00,25239.10
