timestamp,open,volume,high,low,close
2026-01-11 10:31:04.028274,13186.803183584805,1013,13188.59228740473,13179.205640821596,13186.626256088128
2026-01-11 10:36:04.028274,13287.979591819983,9952,13288.845789296676,13279.341330472815,13289.502551252901
2026-01-11 10:41:04.028274,13389.143866760442,8172,13395.006391323463,13383.252479603147,13392.163270980936
2026-01-11 10:46:04.028274,13490.074302166446,9505,13497.862334480034,13483.654420054072,13488.780664090304
2026-01-11 10:51:04.028274,13590.028487155743,9381,13599.832079834676,13588.770588807327,13591.845419221705
2026-01-11 10:56:04.028274,13691.137309372174,4058,13699.310200448386,13685.251794357113,13690.412749256404
2026-01-11 11:01:04.028274,13791.631117936622,8044,13792.039259122856,13784.082450147884,13794.135683895282
2026-01-11 11:06:04.028274,13890.324735501963,1543,13899.99876959848,13881.72316723681,13889.487916125585
2026-01-11 11:11:04.028274,13989.520169717009,5203,13990.715338151735,13987.564888061781,13989.812701883962
2026-01-11 11:16:04.028274,14088.618561671294,9416,14094.166058359839,14086.393398652,14084.367143788542
2026-01-11 11:21:04.028274,14188.87301353897,3754,14193.293780987082,14184.881937258131,14188.432193837501
2026-01-11 11:26:04.028274,14288.116358639196,4972,14295.238157471382,14286.138422187198,14286.185173364827
2026-01-11 11:31:04.028274,14387.286133095895,7591,14390.689609340407,14385.246373045486,14387.217859591601
2026-01-11 11:36:04.028274,14488.828589316472,8661,14495.201312493598,14480.588962090884,14485.742608918245
2026-01-11 11:41:04.028274,14589.09340087106,1777,14596.31779048205,14582.644370085774,14587.730022309199
2026-01-11 11:46:04.028274,14688.09786570302,4075,14696.767774634181,14686.998688843736,14689.656356996427
2026-01-11 11:51:04.028274,14787.665951126326,1584,14794.719087410758,14781.124854142954,14787.773411867494
2026-01-11 11:56:04.028274,14887.924100974644,4449,14889.62074078304,14883.694814606744,14885.382135169277
2026-01-11 12:01:04.028274,14988.360891675207,2184,14989.9855981571,14986.387284417024,14983.301423761235
2026-01-11 12:06:04.028274,15088.468175788465,1091,15096.585612074927,15079.002891801338,15089.586902405117
2026-01-11 12:11:04.028274,15189.538372072362,3450,15195.960553645726,15181.075541977572,15187.433726133724
2026-01-11 12:16:04.028274,15290.988380354513,2571,15299.854604468019,15286.892964203911,15291.391613996411
2026-01-11 12:21:04.028274,15391.287619701314,9216,15396.350703413193,15388.018115079005,15392.774969849263
2026-01-11 12:26:04.028274,15491.03824979171,1699,15497.067265164324,15484.223018966039,15491.917933346082
2026-01-11 12:31:04.028274,15591.409427505563,5338,15596.968929522378,15587.293089461798,15590.166918405548
2026-01-11 12:36:04.028274,15693.329693459691,2695,15698.087295577734,15688.019251777328,15690.303371641436
2026-01-11 12:41:04.028274,15792.64220731566,1295,15797.60056145186,15790.717724351176,15793.158723351593
2026-01-11 12:46:04.028274,15891.918660934765,5843,15893.7976366912,15886.775490998076,15893.153041500755
2026-01-11 12:51:04.028274,15992.357825001149,5685,15993.760494577698,15988.926782759028,15992.37061086799
2026-01-11 12:56:04.028274,16092.15623923168,8303,16098.63836618853,16087.772780321886,16096.82810601674
2026-01-11 13:01:04.028274,16191.725804942269,8974,16195.496481897606,16184.12812527061,16192.9995325478
2026-01-11 13:06:04.028274,16291.402445790744,7505,16297.809537871231,16288.18447859659,16291.639986292914
2026-01-11 13:11:04.028274,16390.255332486973,8790,16396.407036592023,16389.253444348975,16393.75823603857
2026-01-11 13:16:04.028274,16491.755050960655,4029,16497.010685548852,16483.785012664484,16486.431057139434
2026-01-11 13:21:04.028274,16591.908152838343,5641,16593.082580624203,16581.910461895735,16591.886897395674
2026-01-11 13:26:04.028274,16690.694173726497,6561,16697.489229686,16683.515808030275,16691.89775526346
2026-01-11 13:31:04.028274,16789.98012127736,1641,16795.039402954677,16781.551759860453,16792.700558313772
2026-01-11 13:36:04.028274,16890.413971669004,3168,16891.840034230747,16882.015326304347,16894.22722724872
2026-01-11 13:41:04.028274,16990.321130612683,6748,16995.66579149378,16980.586929247904,16995.28622418794
2026-01-11 13:46:04.028274,17091.834979206084,2812,17101.068765567892,17090.00699742438,17092.28144667533
2026-01-11 13:51:04.028274,17190.212131777927,3781,17199.715236849523,17182.307081918865,17194.415670846563
2026-01-11 13:56:04.028274,17288.687264075696,6640,17293.74700594963,17282.909208587265,17290.49162426007
2026-01-11 14:01:04.028274,17389.119082965102,1786,17395.05170719052,17379.239172668418,17386.38832985382
2026-01-11 14:06:04.028274,17489.984237161567,6124,17498.229846307597,17487.289426917305,17486.10870711599
2026-01-11 14:11:04.028274,17590.355888389782,8622,17597.13571042071,17588.660956983334,17587.573544255065
2026-01-11 14:16:04.028274,17689.536559479577,7280,17696.684698467645,17685.421190036883,17694.258127682224
2026-01-11 14:21:04.028274,17788.876592434273,2816,17793.359557037802,17785.231250771016,17791.820585024867
2026-01-11 14:26:04.028274,17888.12806029615,1630,17888.87977361964,17886.883527723585,17889.267464269436
2026-01-11 14:31:04.028274,17987.90995884523,5851,17992.04439331802,17982.47905278936,17988.07770579774
2026-01-11 14:36:04.028274,18086.618555407185,7712,18094.698204803477,18078.251924140382,18086.480267596347
2026-01-11 14:41:04.028274,18186.576617731036,5564,18193.646384543114,18185.46510776104,18184.807647365185
2026-01-11 14:46:04.028274,18285.343932028765,9564,18286.661560838354,18277.09680543855,18288.819641991584
2026-01-11 14:51:04.028274,18383.33521550319,6219,18386.307092451894,18378.73825778605,18383.556812844796
2026-01-11 14:56:04.028274,18483.89463212483,4638,18487.22445362863,18477.445492294806,18484.631219167673
2026-01-11 15:01:04.028274,18584.260123863605,8887,18585.57039079299,18580.191496177133,18587.032746873654
2026-01-11 15:06:04.028274,18685.27195847556,1818,18689.813406897996,18681.739440653466,18684.721179848395
2026-01-11 15:11:04.028274,18783.91264495378,9581,18785.867570912542,18778.45994918573,18783.95306199749
2026-01-11 15:16:04.028274,18883.101755505515,7361,18890.588635962107,18875.390126217153,18885.522436949217
2026-01-11 15:21:04.028274,18983.175891881096,2652,18991.48869274784,18982.167968928206,18980.600840412582
2026-01-11 15:26:04.028274,19084.23429320041,9398,19087.516820211964,19077.864938968414,19086.049265276997
2026-01-11 15:31:04.028274,19185.15762366474,8732,19191.482320173716,19176.60159763855,19183.843560692654
2026-01-11 15:36:04.028274,19284.61598216679,9522,19292.28635905281,19283.41159213941,19281.909323006224
2026-01-11 15:41:04.028274,19384.37220707994,7010,19390.86292891563,19374.838136891733,19384.45747840101
2026-01-11 15:46:04.028274,19483.812424826192,5645,19490.841874586236,19476.409116345472,19483.304769170005
2026-01-11 15:51:04.028274,19582.989947168757,2512,19583.32146376786,19575.78766772958,19583.2921998091
2026-01-11 15:56:04.028274,19681.66958815605,9768,19688.843841232578,19672.62881467483,19682.197199213653
2026-01-11 16:01:04.028274,19782.17020961197,5812,19791.102960200555,19774.568326446828,19780.980570175056
2026-01-11 16:06:04.028274,19882.241852132363,9173,19885.86993840828,19875.954195492937,19881.72369146162
2026-01-11 16:11:04.028274,19981.34618235348,5208,19982.430794393575,19976.227767222477,19981.624509102403
2026-01-11 16:16:04.028274,20081.70922264143,1747,20088.098174087292,20076.603428813763,20080.633820818937
2026-01-11 16:21:04.028274,20182.44817263855,9026,20190.85568477017,20175.587425442027,20182.526964952765
2026-01-11 16:26:04.028274,20282.27100350129,5885,20290.539015471153,20278.420641557655,20280.17203321166
2026-01-11 16:31:04.028274,20380.785270674693,2472,20382.94422373192,20371.77441700325,20382.355077769407
2026-01-11 16:36:04.028274,20482.140349349036,8850,20491.724447471923,20478.442393548627,20484.265075561765
2026-01-11 16:41:04.028274,20580.88631987562,7917,20587.595893163583,20576.678114365834,20580.552368808505
2026-01-11 16:46:04.028274,20681.940488409677,2178,20688.350786163865,20678.467324038844,20679.522056172616
2026-01-11 16:51:04.028274,20780.53504114585,4473,20780.542884860413,20776.609708523836,20777.770233261497
2026-01-11 16:56:04.028274,20880.667172519406,1342,20887.945400129276,20871.19998196258,20878.72671470671
2026-01-11 17:01:04.028274,20979.436808878556,8880,20981.12935291498,20970.548109522726,20978.34134996178
2026-01-11 17:06:04.028274,21079.985061147687,7367,21082.89751538769,21074.213927377445,21077.8227544169
2026-01-11 17:11:04.028274,21180.984274566752,9058,21185.253061731597,21180.164415184034,21179.553814030434
2026-01-11 17:16:04.028274,21279.626288266973,8914,21282.058077890662,21276.766162518983,21279.051658165674
2026-01-11 17:21:04.028274,21379.390740832096,5640,21387.609758886825,21375.637693713183,21376.07576021856
2026-01-11 17:26:04.028274,21478.741832196247,9271,21487.409639621335,21472.591399820903,21478.018260615292
2026-01-11 17:31:04.028274,21578.74173112934,6677,21583.756963029973,21569.134196640465,21576.92212405136
2026-01-11 17:36:04.028274,21678.709015300527,7826,21678.717958633748,21677.031007376474,21676.421261265146
2026-01-11 17:41:04.028274,21778.45807420765,9726,21779.105238075237,21773.084552567678,21777.045389686682
2026-01-11 17:46:04.028274,21876.61160835316,4109,21882.819739533945,21868.455362839275,21874.740810704367
2026-01-11 17:51:04.028274,21976.81782862613,7932,21976.84061291979,21968.963947076056,21974.13376885959
2026-01-11 17:56:04.028274,22077.226696514772,2865,22083.50948313311,22077.192803492864,22080.935560955906
2026-01-11 18:01:04.028274,22176.73258430422,4743,22183.809778453182,22175.809315628754,22174.56760822307
2026-01-11 18:06:04.028274,22274.64151553356,7598,22277.32661977272,22273.969681249328,22271.19372466882
2026-01-11 18:11:04.028274,22374.26103687482,1982,22376.12360843805,22364.545308826746,22373.939287945846
2026-01-11 18:16:04.028274,22473.09100539222,2061,22473.650396417157,22463.33942471319,22471.61099589889
2026-01-11 18:21:04.028274,22574.118173583935,4586,22578.540417964956,22569.939816638445,22575.850033309176
2026-01-11 18:26:04.028274,22674.311884165523,8952,22684.20439998624,22666.15578757343,22674.190443236184
2026-01-11 18:31:04.028274,22773.372555879272,2671,22776.636920234938,22765.650715475324,22769.754092568583
2026-01-11 18:36:04.028274,22872.91596244402,3245,22881.119100655833,22871.096127380388,22871.52855015195
2026-01-11 18:41:04.028274,22973.94720548806,5227,22979.353068805376,22970.673666330847,22969.766102202364
2026-01-11 18:46:04.028274,23073.41168236248,9549,23075.737768703028,23065.82512405553,23070.443737356865
2026-01-11 18:51:04.028274,23171.99136484547,1824,23173.377386026463,23163.775738967626,23172.42520510451
2026-01-11 18:56:04.028274,23272.63487687138,4533,23277.992909911944,23266.824345611483,23278.44079757612
2026-01-11 19:01:04.028274,23372.1096130755,1707,23375.387409258376,23369.478824112593,23373.18539859235
2026-01-11 19:06:04.028274,23470.122648195873,4360,23474.158285876365,23460.63951475053,23467.51714456645
2026-01-11 19:11:04.028274,23570.650181162782,5904,23570.864862239014,23570.450039668645,23566.531188825422
2026-01-11 19:16:04.028274,23669.948792124836,2232,23678.35568494776,23667.615050320695,23665.124216844386
2026-01-11 19:21:04.028274,23769.727300663064,2064,23774.925008874663,23765.89931062667,23769.389488573262
2026-01-11 19:26:04.028274,23869.211259777258,8132,23870.62711295111,23868.852283317377,23868.412482302076
2026-01-11 19:31:04.028274,23970.483423937374,3529,23979.48831276091,23961.440070744637,23972.261522806144
2026-01-11 19:36:04.028274,24072.450663362994,7673,24079.33802237565,24062.82281998835,24072.120334076477
2026-01-11 19:41:04.028274,24173.4864916819,3753,24183.29898943246,24171.502869515436,24173.11544742321
2026-01-11 19:46:04.028274,24273.809355714744,6089,24278.582261459836,24271.754584715334,24274.08987323813
2026-01-11 19:51:04.028274,24374.481443153687,5428,24375.82748911848,24366.99192348502,24373.709389612126
2026-01-11 19:56:04.028274,24474.873388902917,3155,24478.04846830366,24473.646040877964,24474.787578132215
2026-01-11 20:01:04.028274,24573.377027671908,3478,24574.50916011046,24566.434408284058,24571.169405656616
2026-01-11 20:06:04.028274,24672.81829261071,1025,24676.497079590936,24671.221259333677,24673.358102519225
2026-01-11 20:11:04.028274,24773.678570540753,9994,24775.101342135153,24766.287893111938,24771.46462502414
2026-01-11 20:16:04.028274,24874.407372513077,5141,24881.144693701677,24873.868935704733,24877.657358702094
2026-01-11 20:21:04.028274,24974.009742424427,1691,24979.27706041295,24972.709604165888,24973.702506152862
2026-01-11 20:26:04.028274,25074.616620384495,2180,25077.96433212578,25072.66143037912,25073.394085124215
2026-01-11 20:31:04.028274,25174.498864415666,3985,25182.573012167464,25172.314079092743,25175.639894355576
2026-01-11 20:36:04.028274,25275.52219846128,9059,25277.30818080052,25271.753926966798,25275.22278074206
2026-01-11 20:41:04.028274,25376.30256439624,6030,25382.34029629012,25375.749086664506,25376.905094891223
2026-01-11 20:46:04.028274,25477.21551443197,6347,25486.409903712218,25468.623506949334,25474.396431304154
2026-01-11 20:51:04.028274,25577.932080917883,4572,25583.797843417233,25572.452401797465,25578.720610164386
2026-01-11 20:56:04.028274,25677.78275562136,4262,25686.1943458734,25677.59550578349,25677.365015509447
2026-01-11 21:01:04.028274,25777.96497840892,1232,25783.472479832635,25773.693873592983,25778.76969388909
2026-01-11 21:06:04.028274,25878.55169248461,1784,25885.700668681016,25875.68957422072,25878.571521719812
2026-01-11 21:11:04.028274,25978.12002954001,9635,25978.4693582612,25969.85197285532,25978.42901684812
2026-01-11 21:16:04.028274,26077.75945748654,5973,26085.582311533097,26077.183858824763,26077.14623263219
2026-01-11 21:21:04.028274,26174.884773910715,5810,26174.950716579555,26172.95470533641,26172.396397210607
2026-01-11 21:26:04.028274,26275.363582869722,3200,26280.04680615963,26267.67266563292,26274.22950757987
2026-01-11 21:31:04.028274,26375.13133928989,5244,26377.09315982716,26367.077681074723,26377.262211550336
2026-01-11 21:36:04.028274,26474.16769857322,7479,26477.78331140458,26471.597798162693,26474.239391304513
2026-01-11 21:41:04.028274,26573.828513867807,5509,26582.21265463157,26566.92505169565,26572.126949898702
2026-01-11 21:46:04.028274,26673.857910524777,9315,26675.94745396662,26673.15451659673,26673.422562121767
2026-01-11 21:51:04.028274,26774.10829325278,9988,26777.921646586183,26764.25955986925,26772.692432651882
2026-01-11 21:56:04.028274,26875.137450630657,4360,26878.11817848561,26867.577717246288,26876.23629719828
2026-01-11 22:01:04.028274,26975.33206575871,3228,26980.928503184045,26965.739692454794,26971.347306650554
2026-01-11 22:06:04.028274,27074.4601843587,5466,27081.494595600187,27071.97065182803,27079.312342026842
2026-01-11 22:11:04.028274,27174.86453884833,1014,27182.150979466274,27165.243243667857,27172.066621570135
2026-01-11 22:16:04.028274,27276.099282589046,6105,27281.88929750658,27271.467321913984,27277.525694803815
2026-01-11 22:21:04.028274,27377.00407932866,9675,27382.6645911483,27373.831433488398,27377.418259452967
2026-01-11 22:26:04.028274,27478.027568050686,3261,27482.22091267637,27472.001329670355,27477.041093107968
2026-01-11 22:31:04.028274,27577.64928511438,4749,27584.06743666747,27577.41037978773,27579.263558461804
2026-01-11 22:36:04.028274,27678.745672779678,4316,27678.864017670112,27674.716503931984,27679.827751771947
2026-01-11 22:41:04.028274,27780.422284980134,3967,27789.191127267717,27770.509907224758,27781.431096319386
2026-01-11 22:46:04.028274,27880.61872799264,5641,27890.568401406883,27872.8413637912,27879.66677781732
2026-01-11 22:51:04.028274,27979.70923197283,9896,27982.546282043342,27971.620475900832,27979.30890471549
2026-01-11 22:56:04.028274,28081.99228708161,5728,28089.819927887947,28075.321102323982,28081.181287404786
2026-01-11 23:01:04.028274,28182.39373906991,8317,28186.334537075632,28180.799044149535,28184.0109630673
2026-01-11 23:06:04.028274,28282.444100325334,9886,28288.94691293173,28273.863776501814,28281.65436465979
2026-01-11 23:11:04.028274,28384.19254593835,9892,28393.27987583425,28375.498919468555,28385.809769469415
2026-01-11 23:16:04.028274,28483.064282031894,4454,28488.35461168635,28474.94744346257,28484.787626794856
2026-01-11 23:21:04.028274,28581.819192337593,4817,28588.56726039547,28573.01466087278,28577.878560381385
2026-01-11 23:26:04.028274,28682.6177108542,5995,28688.461158958587,28672.945495764965,28680.623238694694
2026-01-11 23:31:04.028274,28783.92052123094,4431,28787.951097998117,28774.68990990854,28779.86384691503
2026-01-11 23:36:04.028274,28882.626971303864,6603,28884.8544252755,28875.861422586728,28882.524972047322
2026-01-11 23:41:04.028274,28981.59850416489,3072,28983.855692675224,28975.43695644051,28980.58992750047
2026-01-11 23:46:04.028274,29082.399533071854,8940,29088.78788599464,29076.17697617954,29081.71465369055
2026-01-11 23:51:04.028274,29180.366944553716,5007,29180.983760708004,29175.511824707002,29178.834790157296
2026-01-11 23:56:04.028274,29280.694689139276,6425,29281.100731525657,29271.183562864313,29277.335632308914
2026-01-12 00:01:04.028274,29382.403081417287,8154,29388.52559709956,29377.345078032526,29378.098160673206
2026-01-12 00:06:04.028274,29482.807499140832,5544,29483.170973932203,29477.027616109666,29483.605142958353
2026-01-12 00:11:04.028274,29584.80698793239,7694,29592.94522961296,29578.83396967392,29586.362598581578
2026-01-12 00:16:04.028274,29685.737035308597,1683,29689.512752217364,29681.547555348876,29679.909349489786
2026-01-12 00:21:04.028274,29785.498136776157,5425,29793.968398008292,29780.68288297046,29783.96609358805
2026-01-12 00:26:04.028274,29883.90571604888,6765,29890.384024878953,29874.936161272613,29881.135080899294
2026-01-12 00:31:04.028274,29982.837885300905,6447,29985.877285241924,29979.97190009538,29980.99817933227
2026-01-12 00:36:04.028274,30083.057123044728,3741,30088.000704090962,30077.580086489113,30080.55640274985
2026-01-12 00:41:04.028274,30182.78975789779,1989,30186.537415206516,30174.088952892816,30182.4985389123
2026-01-12 00:46:04.028274,30282.317889465052,1697,30289.775916520342,30276.48271132344,30286.712752999974
2026-01-12 00:51:04.028274,30382.182360668605,9149,30388.155083711605,30374.510126717538,30382.375918185237
2026-01-12 00:56:04.028274,30481.56765769473,7567,30485.89235116614,30480.883477523468,30485.04322784403
2026-01-12 01:01:04.028274,30580.437615853876,3219,30585.362979530473,30578.359222476494,30581.56379938926
2026-01-12 01:06:04.028274,30680.863443220256,9016,30688.988868494496,30677.097382211243,30679.60984426501
2026-01-12 01:11:04.028274,30780.732536212465,5414,30788.370404468667,30780.433292467525,30780.83286448468
2026-01-12 01:16:04.028274,30879.526293561914,1225,30880.533877955408,30875.306456539533,30877.38823108044
2026-01-12 01:21:04.028274,30981.742455565618,4935,30988.806229947597,30973.03738389166,30981.532082185448
2026-01-12 01:26:04.028274,31080.685103475866,6481,31080.872778902543,31073.284753294156,31079.631535467393
2026-01-12 01:31:04.028274,31181.182330531585,3525,31185.990929973537,31172.029429549344,31178.792345402613
2026-01-12 01:36:04.028274,31281.41458778151,6386,31290.865764723498,31279.185972883562,31277.575083768836
2026-01-12 01:41:04.028274,31383.758144710802,9993,31390.492798245257,31379.229495179843,31386.760335458126
2026-01-12 01:46:04.028274,31483.255622429664,4744,31492.571805382446,31482.267417275645,31486.840787594705
2026-01-12 01:51:04.028274,31582.36987348366,2643,31583.082770713434,31576.323087073546,31586.174502409376
2026-01-12 01:56:04.028274,31683.94691234012,3456,31693.31432573297,31682.057336423502,31690.25583082041
2026-01-12 02:01:04.028274,31783.065473602983,1668,31790.496736639507,31776.22239914415,31784.26531776422
2026-01-12 02:06:04.028274,31883.95276937701,9203,31892.180777866968,31876.775840163642,31886.90325043025
2026-01-12 02:11:04.028274,31984.127290955792,3272,31984.537880128766,31975.22934056648,31983.827609807533
2026-01-12 02:16:04.028274,32082.421145243647,8463,32088.94094816404,32080.302703069843,32082.080652152683
2026-01-12 02:21:04.028274,32183.065674009893,3573,32190.825000213554,32173.91320627669,32183.55647180754
2026-01-12 02:26:04.028274,32282.006615715134,9818,32290.142936000815,32279.373746528614,32278.316645593743
2026-01-12 02:31:04.028274,32384.14246293661,9883,32385.658402643454,32374.48143104877,32385.559369283892
2026-01-12 02:36:04.028274,32484.74758905315,6513,32489.7142514888,32476.523261102306,32484.8700101398
2026-01-12 02:41:04.028274,32583.992654778074,5944,32587.237791011088,32578.24395118234,32584.329210962784
2026-01-12 02:46:04.028274,32685.26049518513,5379,32692.440423681845,32677.75155263774,32687.177672096914
2026-01-12 02:51:04.028274,32786.00644127481,9929,32791.0202800513,32778.334147108246,32784.0239140848
2026-01-12 02:56:04.028274,32885.56925198975,1770,32886.4856165478,32884.150957656115,32882.52040239143
2026-01-12 03:01:04.028274,32985.400719951096,7562,32989.40172137407,32980.75693232859,32984.33268633626
2026-01-12 03:06:04.028274,33088.39287274047,8019,33097.62966055384,33086.11217777556,33088.612414939365
2026-01-12 03:11:04.028274,33189.96258516468,8350,33190.923561099284,33188.367237878985,33190.885790186134
2026-01-12 03:16:04.028274,33288.5818893021,2563,33295.069192887735,33283.50220027282,33285.96936570109
2026-01-12 03:21:04.028274,33388.44841188339,9918,33394.948513750765,33379.91334531492,33387.638145499746
2026-01-12 03:26:04.028274,33488.214234376945,2658,33491.8903116849,33485.53405305033,33490.31571813857
2026-01-12 03:31:04.028274,33587.521030961696,5034,33595.223336675175,33586.880023730904,33584.93588974056
2026-01-12 03:36:04.028274,33688.56989389016,3066,33694.944533417016,33679.0481237457,33689.12561381396
2026-01-12 03:41:04.028274,33789.59931626437,1040,33798.68224067914,33785.91711293477,33789.41015098103
2026-01-12 03:46:04.028274,33890.21599411967,3885,33893.81783838466,33888.961182577514,33890.911046730675
2026-01-12 03:51:04.028274,33990.135780072174,1707,33994.459666297254,33985.781092908925,33990.704761974295
2026-01-12 03:56:04.028274,34090.75471875367,9683,34095.22580739747,34090.44496100844,34091.78825597103
2026-01-12 04:01:04.028274,34189.90484358587,8594,34198.32911286865,34187.36326282195,34190.07438084344
2026-01-12 04:06:04.028274,34290.25676860192,4066,34296.41701283054,34285.32705781427,34289.2159738277
2026-01-12 04:11:04.028274,34389.50063859254,7520,34394.51758596921,34384.39255926629,34390.996037105535
2026-01-12 04:16:04.028274,34490.97220968714,5055,34495.12192502598,34481.20492603007,34492.95829570939
2026-01-12 04:21:04.028274,34590.7668231335,5340,34595.1990712066,34588.3169599562,34590.38805417033
2026-01-12 04:26:04.028274,34690.12747202202,1947,34693.94604648706,34681.81551861277,34691.58315631557
2026-01-12 04:31:04.028274,34788.33946811799,5685,34790.770339166345,34784.35694401398,34787.3196326291
2026-01-12 04:36:04.028274,34888.00598515343,6014,34895.13377820011,34881.009954652305,34888.51078182309
2026-01-12 04:41:04.028274,34988.16161850887,1173,34989.28970953314,34986.44721718073,34986.03209987145
2026-01-12 04:46:04.028274,35091.191052739414,1461,35092.238263151456,35085.53742247234,35091.243876839464
2026-01-12 04:51:04.028274,35189.55253199233,3900,35192.64307340587,35182.70854567098,35190.65617579372
2026-01-12 04:56:04.028274,35288.62168959794,6816,35293.09490810372,35282.84417698561,35291.224942290995
2026-01-12 05:01:04.028274,35390.72323524203,5449,35392.623909176946,35383.80450687219,35393.59719104164
2026-01-12 05:06:04.028274,35488.45725053406,8642,35488.91168298337,35485.959979447565,35489.455464942126
2026-01-12 05:11:04.028274,35589.40877094137,1898,35596.32508016824,35588.317403696245,35588.39190589587
2026-01-12 05:16:04.028274,35687.91751811869,3117,35696.45848795127,35686.384390375824,35688.67745647807
2026-01-12 05:21:04.028274,35789.66466412175,9654,35793.7263714415,35788.395771686875,35790.179439800435
2026-01-12 05:26:04.028274,35890.25310369972,3860,35900.22307489801,35884.94083366275,35891.75977580743
2026-01-12 05:31:04.028274,35991.36018412888,1390,35995.42193733723,35990.732053381456,35996.85380772948
2026-01-12 05:36:04.028274,36090.01866056117,3918,36094.51831389738,36089.026290110356,36090.788735224116
2026-01-12 05:41:04.028274,36189.22705640168,8424,36189.63072748766,36182.926591290045,36189.692081655696
2026-01-12 05:46:04.028274,36289.47668815418,7453,36291.25879621026,36284.04269540184,36291.34545203198
2026-01-12 05:51:04.028274,36390.42970741619,7022,36394.241003434276,36386.31215662287,36391.47077046874
2026-01-12 05:56:04.028274,36491.223536835445,7277,36498.0084884671,36489.816473339175,36493.35020157674
2026-01-12 06:01:04.028274,36591.42920446204,6908,36593.942491964626,36587.08621369111,36592.54858167564
2026-01-12 06:06:04.028274,36690.67445500655,3372,36697.20378809224,36689.53596575772,36690.20228175329
2026-01-12 06:11:04.028274,36791.03885965179,6596,36794.5894852551,36786.50061563117,36788.50049610103
2026-01-12 06:16:04.028274,36891.13305082309,7614,36899.68906142189,36890.71049201075,36890.03488019061
2026-01-12 06:21:04.028274,36990.12862008314,2071,36992.58479781797,36989.15399957711,36986.354652170594
2026-01-12 06:26:04.028274,37089.772592621244,8991,37090.93815059795,37081.93740791366,37092.40842940534
2026-01-12 06:31:04.028274,37191.839037430494,5941,37196.74004789332,37184.48493774251,37188.21295463446
2026-01-12 06:36:04.028274,37290.67994588478,3406,37297.98901366866,37285.38279661569,37292.21887105321
